"rules","support","confidence","lift","count"
"{SterfteRelatief_61} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {Nieuwvormingen_64}",1,1,1,372
"{Nieuwvormingen_64} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {ZiektenVanHartEnVaatstelsel_65}",1,1,1,372
"{ZiektenVanHartEnVaatstelsel_65} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {BeroepsopleidendeLeerweg_104}",1,1,1,372
"{BeroepsopleidendeLeerweg_104} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {BeroepsbegeleidendeLeerweg_105}",1,1,1,372
"{BeroepsbegeleidendeLeerweg_105} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {HogerBeroepsonderwijs_106}",1,1,1,372
"{HogerBeroepsonderwijs_106} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {WetenschappelijkOnderwijs_107}",1,1,1,372
"{WetenschappelijkOnderwijs_107} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {VoortgezetOnderwijs_108}",1,1,1,372
"{VoortgezetOnderwijs_108} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {MiddelbaarBeroepsonderwijs_109}",1,1,1,372
"{MiddelbaarBeroepsonderwijs_109} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {HogerBeroepsonderwijsBachelor_110}",1,1,1,372
"{HogerBeroepsonderwijsBachelor_110} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {WoMasterDoctoraal_111}",1,1,1,372
"{WoMasterDoctoraal_111} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {TotaalAantalBanen_112}",1,1,1,372
"{TotaalAantalBanen_112} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {TotaalPersonen_121}",1,1,1,372
"{TotaalPersonen_121} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {Mannen_122}",1,1,1,372
"{Mannen_122} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {Vrouwen_123}",1,1,1,372
"{Vrouwen_123} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {k_35Tot45Jaar_125}",1,1,1,372
"{k_35Tot45Jaar_125} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {k_45Tot55Jaar_126}",1,1,1,372
"{k_45Tot55Jaar_126} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {k_55Tot65Jaar_127}",1,1,1,372
"{k_55Tot65Jaar_127} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {NederlandseAchtergrond_128}",1,1,1,372
"{NederlandseAchtergrond_128} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {HoofdkostwinnersZonderPartner_131}",1,1,1,372
"{HoofdkostwinnersZonderPartner_131} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {HoofdkostwinnersMetPartner_132}",1,1,1,372
"{HoofdkostwinnersMetPartner_132} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {PartnersVanHoofdkostwinner_133}",1,1,1,372
"{PartnersVanHoofdkostwinner_133} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {TotaalActief_134}",1,1,1,372
"{TotaalActief_134} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {WerknemersParticulierBedrijf_135}",1,1,1,372
"{WerknemersParticulierBedrijf_135} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {Zelfstandigen_137}",1,1,1,372
"{Zelfstandigen_137} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {TotaalNietActief_138}",1,1,1,372
"{TotaalNietActief_138} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {Pensioenontvangers65JaarOfOuder_139}",1,1,1,372
"{Pensioenontvangers65JaarOfOuder_139} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {VoortgezetOnderwijs_103}",1,1,1,372
"{VoortgezetOnderwijs_103} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {Basisonderwijs_100}",1,1,1,372
"{Basisonderwijs_100} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {ZiektenVanAdemhalingsstelsel_66}",1,1,1,372
"{ZiektenVanAdemhalingsstelsel_66} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {OverigeDoodsoorzaken_68}",1,1,1,372
"{OverigeDoodsoorzaken_68} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {VestigingUitAndereGemeente_69}",1,1,1,372
"{VestigingUitAndereGemeente_69} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {VertrekNaarAndereGemeente_70}",1,1,1,372
"{VertrekNaarAndereGemeente_70} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {VerhuismobiliteitRelatief_73}",1,1,1,372
"{VerhuismobiliteitRelatief_73} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {Immigratie_74}",1,1,1,372
"{Immigratie_74} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {Emigratie_75}",1,1,1,372
"{Emigratie_75} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {InwonersOp31December_78}",1,1,1,372
"{InwonersOp31December_78} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {GemiddeldAantalInwoners_81}",1,1,1,372
"{GemiddeldAantalInwoners_81} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {TotaalAantalParticuliereHuishoudens_82}",1,1,1,372
"{TotaalAantalParticuliereHuishoudens_82} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {Eenpersoonshuishoudens_83}",1,1,1,372
"{Eenpersoonshuishoudens_83} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {HuishoudensZonderKinderen_84}",1,1,1,372
"{HuishoudensZonderKinderen_84} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {HuishoudensMetKinderen_85}",1,1,1,372
"{HuishoudensMetKinderen_85} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {Eenpersoonshuishoudens_86}",1,1,1,372
"{Eenpersoonshuishoudens_86} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {HuishoudensZonderKinderen_87}",1,1,1,372
"{HuishoudensZonderKinderen_87} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {HuishoudensMetKinderen_88}",1,1,1,372
"{HuishoudensMetKinderen_88} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {GemiddeldeHuishoudensgrootte_89}",1,1,1,372
"{GemiddeldeHuishoudensgrootte_89} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {VoorraadOp1Januari_90}",1,1,1,372
"{VoorraadOp1Januari_90} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {Woningdichtheid_93}",1,1,1,372
"{Woningdichtheid_93} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {Koopwoningen_94}",1,1,1,372
"{Koopwoningen_94} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {Huurwoningen_95}",1,1,1,372
"{Huurwoningen_95} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {Woningen_97}",1,1,1,372
"{Woningen_97} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {NietWoningen_98}",1,1,1,372
"{NietWoningen_98} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {GemiddeldeWoningwaarde_99}",1,1,1,372
"{GemiddeldeWoningwaarde_99} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {GeregistreerdeMisdrijvenPer1000Inw_3}",1,1,1,372
"{GeregistreerdeMisdrijvenPer1000Inw_3} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_15Tot20Jaar_7} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {k_25Tot45Jaar_9}",1,1,1,372
"{k_25Tot45Jaar_9} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {k_45Tot65Jaar_10}",1,1,1,372
"{k_45Tot65Jaar_10} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {k_65Tot80Jaar_11}",1,1,1,372
"{k_65Tot80Jaar_11} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {k_80JaarOfOuder_12}",1,1,1,372
"{k_80JaarOfOuder_12} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {JongerDan5Jaar_13}",1,1,1,372
"{JongerDan5Jaar_13} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {k_5Tot10Jaar_14}",1,1,1,372
"{k_5Tot10Jaar_14} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {k_10Tot15Jaar_15}",1,1,1,372
"{k_10Tot15Jaar_15} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {k_15Tot20Jaar_16}",1,1,1,372
"{k_15Tot20Jaar_16} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {k_20Tot25Jaar_17}",1,1,1,372
"{k_20Tot25Jaar_17} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {k_25Tot45Jaar_18}",1,1,1,372
"{k_25Tot45Jaar_18} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {k_45Tot65Jaar_19}",1,1,1,372
"{k_45Tot65Jaar_19} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {k_65Tot80Jaar_20}",1,1,1,372
"{k_65Tot80Jaar_20} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {k_80JaarOfOuder_21}",1,1,1,372
"{k_80JaarOfOuder_21} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {TotaleDruk_22}",1,1,1,372
"{TotaleDruk_22} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {GroeneDruk_23}",1,1,1,372
"{GroeneDruk_23} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {SterfteRelatief_61}",1,1,1,372
"{SterfteRelatief_61} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {Nieuwvormingen_64}",1,1,1,372
"{Nieuwvormingen_64} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {ZiektenVanHartEnVaatstelsel_65}",1,1,1,372
"{ZiektenVanHartEnVaatstelsel_65} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {BeroepsopleidendeLeerweg_104}",1,1,1,372
"{BeroepsopleidendeLeerweg_104} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {BeroepsbegeleidendeLeerweg_105}",1,1,1,372
"{BeroepsbegeleidendeLeerweg_105} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {HogerBeroepsonderwijs_106}",1,1,1,372
"{HogerBeroepsonderwijs_106} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {WetenschappelijkOnderwijs_107}",1,1,1,372
"{WetenschappelijkOnderwijs_107} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {VoortgezetOnderwijs_108}",1,1,1,372
"{VoortgezetOnderwijs_108} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {MiddelbaarBeroepsonderwijs_109}",1,1,1,372
"{MiddelbaarBeroepsonderwijs_109} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {HogerBeroepsonderwijsBachelor_110}",1,1,1,372
"{HogerBeroepsonderwijsBachelor_110} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {WoMasterDoctoraal_111}",1,1,1,372
"{WoMasterDoctoraal_111} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {TotaalAantalBanen_112}",1,1,1,372
"{TotaalAantalBanen_112} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {TotaalPersonen_121}",1,1,1,372
"{TotaalPersonen_121} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {Mannen_122}",1,1,1,372
"{Mannen_122} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {Vrouwen_123}",1,1,1,372
"{Vrouwen_123} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {k_35Tot45Jaar_125}",1,1,1,372
"{k_35Tot45Jaar_125} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {k_45Tot55Jaar_126}",1,1,1,372
"{k_45Tot55Jaar_126} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {k_55Tot65Jaar_127}",1,1,1,372
"{k_55Tot65Jaar_127} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {NederlandseAchtergrond_128}",1,1,1,372
"{NederlandseAchtergrond_128} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {HoofdkostwinnersZonderPartner_131}",1,1,1,372
"{HoofdkostwinnersZonderPartner_131} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {HoofdkostwinnersMetPartner_132}",1,1,1,372
"{HoofdkostwinnersMetPartner_132} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {PartnersVanHoofdkostwinner_133}",1,1,1,372
"{PartnersVanHoofdkostwinner_133} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {TotaalActief_134}",1,1,1,372
"{TotaalActief_134} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {WerknemersParticulierBedrijf_135}",1,1,1,372
"{WerknemersParticulierBedrijf_135} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {Zelfstandigen_137}",1,1,1,372
"{Zelfstandigen_137} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {TotaalNietActief_138}",1,1,1,372
"{TotaalNietActief_138} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {Pensioenontvangers65JaarOfOuder_139}",1,1,1,372
"{Pensioenontvangers65JaarOfOuder_139} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {VoortgezetOnderwijs_103}",1,1,1,372
"{VoortgezetOnderwijs_103} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {Basisonderwijs_100}",1,1,1,372
"{Basisonderwijs_100} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {ZiektenVanAdemhalingsstelsel_66}",1,1,1,372
"{ZiektenVanAdemhalingsstelsel_66} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {OverigeDoodsoorzaken_68}",1,1,1,372
"{OverigeDoodsoorzaken_68} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {VestigingUitAndereGemeente_69}",1,1,1,372
"{VestigingUitAndereGemeente_69} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {VertrekNaarAndereGemeente_70}",1,1,1,372
"{VertrekNaarAndereGemeente_70} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {VerhuismobiliteitRelatief_73}",1,1,1,372
"{VerhuismobiliteitRelatief_73} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {Immigratie_74}",1,1,1,372
"{Immigratie_74} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {Emigratie_75}",1,1,1,372
"{Emigratie_75} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {InwonersOp31December_78}",1,1,1,372
"{InwonersOp31December_78} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {GemiddeldAantalInwoners_81}",1,1,1,372
"{GemiddeldAantalInwoners_81} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {TotaalAantalParticuliereHuishoudens_82}",1,1,1,372
"{TotaalAantalParticuliereHuishoudens_82} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {Eenpersoonshuishoudens_83}",1,1,1,372
"{Eenpersoonshuishoudens_83} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {HuishoudensZonderKinderen_84}",1,1,1,372
"{HuishoudensZonderKinderen_84} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {HuishoudensMetKinderen_85}",1,1,1,372
"{HuishoudensMetKinderen_85} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {Eenpersoonshuishoudens_86}",1,1,1,372
"{Eenpersoonshuishoudens_86} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {HuishoudensZonderKinderen_87}",1,1,1,372
"{HuishoudensZonderKinderen_87} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {HuishoudensMetKinderen_88}",1,1,1,372
"{HuishoudensMetKinderen_88} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {GemiddeldeHuishoudensgrootte_89}",1,1,1,372
"{GemiddeldeHuishoudensgrootte_89} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {VoorraadOp1Januari_90}",1,1,1,372
"{VoorraadOp1Januari_90} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {Woningdichtheid_93}",1,1,1,372
"{Woningdichtheid_93} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {Koopwoningen_94}",1,1,1,372
"{Koopwoningen_94} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {Huurwoningen_95}",1,1,1,372
"{Huurwoningen_95} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {Woningen_97}",1,1,1,372
"{Woningen_97} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {NietWoningen_98}",1,1,1,372
"{NietWoningen_98} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {GemiddeldeWoningwaarde_99}",1,1,1,372
"{GemiddeldeWoningwaarde_99} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {GeregistreerdeMisdrijvenPer1000Inw_3}",1,1,1,372
"{GeregistreerdeMisdrijvenPer1000Inw_3} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_20Tot25Jaar_8} => {k_25Tot45Jaar_9}",1,1,1,372
"{k_25Tot45Jaar_9} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {k_45Tot65Jaar_10}",1,1,1,372
"{k_45Tot65Jaar_10} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {k_65Tot80Jaar_11}",1,1,1,372
"{k_65Tot80Jaar_11} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {k_80JaarOfOuder_12}",1,1,1,372
"{k_80JaarOfOuder_12} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {JongerDan5Jaar_13}",1,1,1,372
"{JongerDan5Jaar_13} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {k_5Tot10Jaar_14}",1,1,1,372
"{k_5Tot10Jaar_14} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {k_10Tot15Jaar_15}",1,1,1,372
"{k_10Tot15Jaar_15} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {k_15Tot20Jaar_16}",1,1,1,372
"{k_15Tot20Jaar_16} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {k_20Tot25Jaar_17}",1,1,1,372
"{k_20Tot25Jaar_17} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {k_25Tot45Jaar_18}",1,1,1,372
"{k_25Tot45Jaar_18} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {k_45Tot65Jaar_19}",1,1,1,372
"{k_45Tot65Jaar_19} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {k_65Tot80Jaar_20}",1,1,1,372
"{k_65Tot80Jaar_20} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {k_80JaarOfOuder_21}",1,1,1,372
"{k_80JaarOfOuder_21} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {TotaleDruk_22}",1,1,1,372
"{TotaleDruk_22} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {GroeneDruk_23}",1,1,1,372
"{GroeneDruk_23} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {SterfteRelatief_61}",1,1,1,372
"{SterfteRelatief_61} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {Nieuwvormingen_64}",1,1,1,372
"{Nieuwvormingen_64} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {ZiektenVanHartEnVaatstelsel_65}",1,1,1,372
"{ZiektenVanHartEnVaatstelsel_65} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {BeroepsopleidendeLeerweg_104}",1,1,1,372
"{BeroepsopleidendeLeerweg_104} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {BeroepsbegeleidendeLeerweg_105}",1,1,1,372
"{BeroepsbegeleidendeLeerweg_105} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {HogerBeroepsonderwijs_106}",1,1,1,372
"{HogerBeroepsonderwijs_106} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {WetenschappelijkOnderwijs_107}",1,1,1,372
"{WetenschappelijkOnderwijs_107} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {VoortgezetOnderwijs_108}",1,1,1,372
"{VoortgezetOnderwijs_108} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {MiddelbaarBeroepsonderwijs_109}",1,1,1,372
"{MiddelbaarBeroepsonderwijs_109} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {HogerBeroepsonderwijsBachelor_110}",1,1,1,372
"{HogerBeroepsonderwijsBachelor_110} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {WoMasterDoctoraal_111}",1,1,1,372
"{WoMasterDoctoraal_111} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {TotaalAantalBanen_112}",1,1,1,372
"{TotaalAantalBanen_112} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {TotaalPersonen_121}",1,1,1,372
"{TotaalPersonen_121} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {Mannen_122}",1,1,1,372
"{Mannen_122} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {Vrouwen_123}",1,1,1,372
"{Vrouwen_123} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {k_35Tot45Jaar_125}",1,1,1,372
"{k_35Tot45Jaar_125} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {k_45Tot55Jaar_126}",1,1,1,372
"{k_45Tot55Jaar_126} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {k_55Tot65Jaar_127}",1,1,1,372
"{k_55Tot65Jaar_127} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {NederlandseAchtergrond_128}",1,1,1,372
"{NederlandseAchtergrond_128} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {HoofdkostwinnersZonderPartner_131}",1,1,1,372
"{HoofdkostwinnersZonderPartner_131} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {HoofdkostwinnersMetPartner_132}",1,1,1,372
"{HoofdkostwinnersMetPartner_132} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {PartnersVanHoofdkostwinner_133}",1,1,1,372
"{PartnersVanHoofdkostwinner_133} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {TotaalActief_134}",1,1,1,372
"{TotaalActief_134} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {WerknemersParticulierBedrijf_135}",1,1,1,372
"{WerknemersParticulierBedrijf_135} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {Zelfstandigen_137}",1,1,1,372
"{Zelfstandigen_137} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {TotaalNietActief_138}",1,1,1,372
"{TotaalNietActief_138} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {Pensioenontvangers65JaarOfOuder_139}",1,1,1,372
"{Pensioenontvangers65JaarOfOuder_139} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {VoortgezetOnderwijs_103}",1,1,1,372
"{VoortgezetOnderwijs_103} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {Basisonderwijs_100}",1,1,1,372
"{Basisonderwijs_100} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {ZiektenVanAdemhalingsstelsel_66}",1,1,1,372
